station	dist_coast	latitude	longitude	elevation	state	name
USC00314471	22.0495	34.7967	-77.4008	5.2	NC	JACKSONVILLE EOC
USC00404673	581.726	36.0	-88.0333	128.0	TN	JOHNSONVILLE
USC00253735	1179.86	40.175	-97.5903	451.1	NE	HEBRON
USC00207662	714.1569999999999	42.05	-84.4	-999.9	MI	SOMERSET
USC00346740	957.559	36.65	-101.1333	863.8	OK	OPTIMA LAKE
USC00300085	330.67	42.2497	-77.7583	520.0	NY	ALFRED
USC00411720	94.2915	28.4675	-98.2525	70.1	TX	CHOKE CANYON DAM
USC00323309	1224.54	46.6275	-99.1383	594.7	ND	GACKLE
USC00102246	460.392	46.2333	-116.4833	1143.0	ID	CRAIGMONT
USC00210050	982.0039999999999	48.3006	-95.9817	348.1	MN	AGASSIZ REFUGE
USC00140810	824.133	37.2758	-95.4728	266.7	KS	BIG HILL LAKE
USC00435733	193.998	44.1647	-72.6567	204.2	VT	NORTHFIELD
USC00413618	57.3045	28.6617	-97.385	43.3	TX	GOLIAD
USC00301272	282.478	42.9167	-75.8667	381.0	NY	CAZENOVIA
USC00013154	391.165	34.0219	-85.9878	172.2	AL	GADSDEN
USC00028800	245.888	32.25	-110.8333	769.9	AZ	TUCSON MAGNETIC OBSY
USC00470382	1070.16	44.6825	-91.1358	292.6	WI	AUGUSTA RS
USC00261740	703.7130000000001	40.8797	-114.9697	1730.0	NV	CLOVER VALLEY
USC00063905	66.0415	41.7333	-73.4833	116.1	CT	KENT
USC00388426	35.3865	33.0367	-80.2325	19.8	SC	SUMMERVILLE 4W
USW00024013	1118.48	48.2553	-101.2733	507.5	ND	MINOT INTL AP
USW00094814	823.1289999999999	44.3592	-84.6739	350.8	MI	HOUGHTON LK ROSCOMMON AP
USC00290131	610.4159999999999	32.2833	-106.75	1193.0	NM	STATE UNIV
USC00415196	30.4447	30.0592	-94.795	10.7	TX	LIBERTY
USC00086584	38.411	28.9333	-81.3	15.8	FL	ORANGE CITY
USC00410958	890.2330000000001	35.6364	-101.4542	934.8	TX	BORGER
USC00360409	333.717	41.6678	-79.0186	414.5	PA	BARNES
USC00025312	437.517	33.75	-109.55	2379.0	AZ	MAVERICK
USC00332580	403.19199999999995	41.0167	-80.85	317.0	OH	ELLSWORTH
USC00243195	781.081	47.5	-111.8	1066.8	MT	FORT  SHAW
USC00454841	296.637	46.5642	-118.5397	140.2	WA	LOWER MONUMENTAL DAM
USC00181032	57.9242	39.2167	-77.3333	176.8	MD	BOYDS 2 NW
USC00412794	621.234	31.8347	-105.9608	1597.2	TX	EL PASO 32 ENE
USC00196938	13.292	41.785	-70.9175	19.8	MA	ROCHESTER
USC00211468	1202.4	44.8131	-93.6311	281.3	MN	CHASKA 2NW
USC00312560	40.9705	34.3992	-78.3158	15.5	NC	EAST ARCADIA 2 NE
USC00045026	237.084	36.6044	-118.7325	2052.8	CA	LODGEPOLE
USC00113879	773.962	37.7408	-88.5244	111.3	IL	HARRISBURG
USC00054606	1240.54	38.8867	-102.7233	1405.1	CO	KIT CARSON 9NNE
USC00043710	239.872	36.1389	-117.9528	1165.9	CA	HAIWEE
USC00488209	1198.75	43.2372	-108.1097	1474.3	WY	SHOSHONI
USC00055422	1074.25	40.2844	-108.605	1871.5	CO	MASSADONA 3E
USC00296687	808.7280000000001	34.6153	-105.4739	1874.5	NM	PEDERNAL 9 E
USC00087440	80.0048	30.0678	-82.1928	36.6	FL	RAIFORD STATE PRISON
USC00241938	1011.59	45.6444	-109.2675	1097.9	MT	COLUMBUS
USC00330676	388.68800000000005	39.5475	-81.6283	195.1	OH	BEVERLY STP
USC00297191	540.89	34.1333	-108.5167	2334.8	NM	QUEMADO LAKE
USC00233568	1080.96	39.7425	-94.0347	274.3	MO	HAMILTON 2W
USC00115917	932.0880000000001	39.0719	-89.7008	210.3	IL	MT OLIVE 1 E
USC00056280	1153.87	39.1203	-104.9169	2212.8	CO	PALMER LAKE
USC00291881	1038.28	36.3333	-103.1	1495.0	NM	CLAYTON 9 SSE
USC00267908	580.159	38.4231	-115.0225	1614.5	NV	SUNNYSIDE - LUND 31S
CA001126078	226.41099999999997	49.7	-119.74	398.0		PEACHLAND GREATA RANCH
USC00099466	311.97700000000003	33.9275	-83.7261	271.0	GA	WINDER 4S
USC00029410	615.244	35.6169	-109.1244	2109.2	AZ	WINDOW ROCK 4 SW
USC00381306	135.309	34.2447	-80.2825	76.8	SC	CAMDEN 3W
USC00048655	54.5367	33.7156	-117.19	432.8	CA	SUN CITY
USW00093114	13.3884	33.7	-117.8333	18.0	CA	TUSTIN MCAF
USC00045978	98.2849	33.8	-116.6333	2567.9	CA	MT SAN JACINTO WSP
USC00362644	229.308	41.4333	-77.2833	267.9	PA	ENGLISH CTR
USC00413507	241.102	30.6836	-97.7172	256.0	TX	GEORGETOWN LAKE
USC00396227	1594.28	43.175	-102.7458	912.9	SD	OGLALA 1S
USC00156091	781.447	37.7828	-87.1183	120.7	KY	OWENSBORO 1 W
USC00183348	70.2693	39.4161	-77.4389	115.8	MD	FREDERICK POLICE BRKS
USC00220792	0.663103	30.3931	-89.0008	3.0	MS	BILOXI
USC00298596	898.828	34.6033	-104.3811	1312.5	NM	SUMNER LAKE
USC00310724	370.343	35.5044	-82.5967	643.1	NC	BENT CREEK
USC00316686	302.995	36.1558	-80.37	289.6	NC	PFAFFTOWN
USC00297028	799.701	32.5	-103.9333	1012.9	NM	POTASH MINE
USC00049043	232.535	39.3331	-120.173	1774.9	CA	TRUCKEE RS
USC00452563	142.454	47.6983	-120.3228	313.0	WA	ENTIAT FISH HATCHERY
USC00162023	193.31900000000002	31.75	-93.7	67.1	LA	CONVERSE
USC00426414	945.4010000000001	41.2319	-112.0283	1304.5	UT	OGDEN SUGAR FACTORY
USC00446362	5.78827	37.6833	-75.7167	11.9	VA	ONLEY 1 S
USC00368395	203.36	39.7333	-79.1667	762.9	PA	SPRINGS 1 SW
USC00225366	266.441	33.1333	-88.5333	57.9	MS	MACON 2 NE
USC00475330	1099.56	44.8667	-91.9167	271.0	WI	MENOMONIE
USC00415247	876.836	36.2358	-100.2675	746.8	TX	LIPSCOMB
USC00085275	65.5357	30.4653	-83.4022	36.6	FL	MADISON
USC00298845	865.877	36.7664	-106.5536	2275.0	NM	TIERRA AMARILLA 4 N
USC00457201	205.36700000000002	46.9333	-119.65	317.0	WA	ROYAL CITY
USC00391739	1379.13	44.8817	-97.7325	549.9	SD	CLARK
USW00024012	1313.34	46.7994	-102.7972	786.4	ND	THEODORE ROOSEVELT AP
USC00018209	261.073	32.9206	-86.6708	207.3	AL	THORSBY EXP STN
CA001023042	0.26664299999999996	49.15	-123.73	46.0		GABRIOLA ISLAND
USC00317319	94.0093	36.4783	-77.6717	64.0	NC	ROANOKE RAPIDS
USC00209006	740.925	42.7103	-84.2503	272.8	MI	WILLIAMSTON 3NE
USC00129905	807.3560000000001	40.5614	-86.3425	238.0	IN	YOUNG AMERICA
USC00444044	25.9346	36.6831	-76.7683	24.4	VA	HOLLAND 1 E
CA007027725	116.48200000000001	45.77	-70.95	442.0		ST SEBASTIEN
CA007042840	0.24891	48.25	-69.52	61.0		GRANDES BERGERONNES
USC00425969	1007.84	40.1942	-110.0617	1548.4	UT	MYTON
USC00290275	463.805	33.3833	-108.9	1478.3	NM	ALMA
USC00417588	402.485	32.9964	-96.7428	206.7	TX	RICHARDSON
USC00047851	14.5314	35.3039	-120.665	93.9	CA	SAN LUIS OBISPO POLY U
USC00098460	326.374	33.3333	-84.2833	284.1	GA	SUNNYSIDE
USC00278539	119.302	42.9967	-72.3128	170.7	NH	SURRY MTN LAKE
USC00293431	636.06	35.6	-108.7667	2055.9	NM	GAMERCO
USC00352693	125.426	45.2689	-122.3186	137.2	OR	ESTACADA 2 SE
USC00131277	1350.7	42.0633	-95.8364	442.0	IA	CASTANA EXP FARM
USC00323846	1246.63	47.3544	-102.3372	627.9	ND	HALLIDAY
USC00427516	551.8330000000001	37.1069	-113.5611	844.3	UT	ST GEORGE
USC00024977	252.615	33.4992	-112.3631	317.0	AZ	LITCHFIELD PARK
USC00301974	361.832	42.5656	-77.7175	201.2	NY	DANSVILLE
USC00444660	116.022	36.7003	-78.0997	145.1	VA	LA CROSSE
USC00122813	875.044	39.25	-87.3833	174.0	IN	FARMERSBURG
USC00410917	83.8825	30.7333	-93.65	27.1	TX	BON WIER
USC00084242	73.4323	27.8	-81.3333	30.5	FL	INDIAN LAKE ESTATES
USC00290407	928.0889999999999	36.395	-105.2853	2590.8	NM	ANGEL FIRE 1S
USC00368359	425.4	41.8	-80.3833	274.9	PA	SPRINGBORO
USC00398528	1453.84	45.2539	-102.3122	725.4	SD	USTA 8 WNW KELLY RCH
USC00483801	1262.94	42.8394	-107.5133	1972.1	WY	GAS HILLS 4E
USC00130112	1206.99	41.0656	-92.7867	268.2	IA	ALBIA 3 NNE
USC00247265	1101.73	48.4661	-107.3528	666.0	MT	SACO 1 NNW
USC00061715	74.1802	41.9	-73.3167	396.8	CT	CREAM HILL
USC00138296	1312.83	42.0356	-92.5806	289.3	IA	TOLEDO 3N
CA001021830	0.5984659999999999	49.717	-124.9	24.0		COMOX (CAN-MIL)
USC00265869	664.586	41.95	-116.1	1645.0	NV	OWYHEE
USC00399537	1495.93	45.0669	-102.9956	832.1	SD	ZEONA 10 SSW
USC00174566	29.2583	44.1	-70.2167	54.9	ME	LEWISTON
USW00093115	3.14154	32.5667	-117.1167	7.3	CA	IMPERIAL BEACH REAM FLD NAS
USC00268988	713.117	41.1006	-114.9736	1737.4	NV	WELLS
USC00018446	192.78099999999998	32.4717	-87.5211	78.3	AL	UNIONTOWN
USC00046144	2.56035	37.5147	-122.0325	3.0	CA	NEWARK
USC00045360	46.6809	38.4917	-122.1242	146.3	CA	MARKLEY COVE
USC00446144	3.29889	36.85	-76.2833	20.1	VA	NORFOLK WB CITY
USC00084625	66.7309	28.2764	-81.4239	18.3	FL	KISSIMMEE 2
USC00117349	1073.21	41.95	-89.1667	238.0	IL	ROCHELLE 6 NW
USC00413506	231.44400000000002	30.6333	-97.6833	228.0	TX	GEORGETOWN
USC00202393	757.153	42.7	-84.4667	271.0	MI	EAST LANSING EXP FARM
USC00402929	425.05	36.1667	-82.4167	534.0	TN	ERWIN
USC00411337	103.148	28.4658	-98.3539	66.4	TX	CALLIHAM
USC00331202	406.00800000000004	40.0833	-81.5833	259.1	OH	CAMBRIDGE ST HOSPITAL
USC00487548	1300.33	44.9086	-105.7364	1143.0	WY	RECLUSE 11 NNW
USC00451160	122.315	45.8678	-121.9733	345.6	WA	CARSON FISH HATCHERY
USC00323009	1300.99	46.4	-101.2	573.0	ND	FLASHER 4 SE
USW00003129	119.46	35.05	-118.1667	842.5	CA	MOJAVE MCAS
USC00086406	26.1221	25.8603	-81.0331	2.4	FL	OASIS RS
USC00471875	879.368	45.5667	-88.9	499.9	WI	CRANDON RS
USC00399232	1522.8	43.7292	-98.7131	502.9	SD	WHITE LAKE
USC00286154	2.56573	40.4167	-74.1	9.1	NJ	NEW MONMOUTH
USC00362190	281.827	40.1636	-79.8694	232.3	PA	DONORA 1 SW
USC00114017	1066.85	41.1069	-89.3561	134.1	IL	HENRY
USC00488722	1031.56	44.7644	-109.45	1966.0	WY	SUNLIGHT BASIN
USC00152442	697.153	37.0486	-88.0728	159.4	KY	EDDYVILLE 5S
USC00290915	688.11	34.4219	-106.8325	1443.2	NM	BERNARDO
USC00126580	801.013	38.8894	-86.5519	198.1	IN	OOLITIC PURDUE EX FRM
USW00024015	1337.02	40.1667	-103.2167	1421.3	CO	AKRON WASHINGTON CO AP
USC00361115	140.037	40.0833	-77.8667	302.1	PA	BURNT CABINS 2 NE
USC00016397	250.981	32.5167	-85.0667	118.9	AL	PHENIX CITY 5 NW
USC00205073	721.612	45.9511	-86.2514	182.9	MI	MANISTIQUE WWTP
USC00027560	384.842	32.2714	-109.2256	1100.3	AZ	SAN SIMON
USC00460712	132.726	39.5719	-78.2503	285.0	WV	BERKELEY SPRINGS 3 S
USC00280346	31.9718	39.8833	-75.0833	11.9	NJ	AUDUBON
USW00013853	23.4396	32.1333	-81.2	15.8	GA	SAVANNAH CHATHAM FLD AAF
USC00401480	628.6	36.2456	-85.945	157.0	TN	CARTHAGE
USC00096219	30.4603	31.2739	-81.9197	20.7	GA	NAHUNTA 6NE
USC00403465	604.3009999999999	36.065	-86.4175	182.9	TN	GLADEVILLE
USC00405118	633.738	36.2981	-86.2631	155.4	TN	LEBANON 7 N
USC00054770	1166.46	38.0936	-102.6306	1105.5	CO	LAMAR
USC00212023	1223.39	45.0825	-94.3075	332.2	MN	DASSEL
USC00043882	7.502610000000001	35.6842	-121.1683	465.1	CA	HEARST CASTLE
USC00049781	80.3259	38.6828	-121.7942	21.0	CA	WOODLAND 1 WNW
USC00411880	43.7191	28.7156	-97.1742	36.0	TX	COLETO CREEK RSVR
USC00027081	339.14099999999996	33.8667	-111.3167	737.9	AZ	RENO RS
USC00211065	1251.36	44.7336	-94.3417	317.0	MN	BROWNTON WWTP
USC00244020	1004.27	48.0	-108.7	1076.9	MT	HAYS
USC00330256	498.653	40.8333	-82.35	385.6	OH	ASHLAND 2 SW
CA006157012	556.044	43.88	-79.45	233.0		RICHMOND HILL
USC00311479	315.39	35.2833	-81.8	246.9	NC	CAROLEEN
CA001123721	188.9	49.67	-120.33	929.0		JELLICOE
USC00459463	160.543	46.5897	-120.5414	350.5	WA	YAKIMA #2
USC00352112	59.5456	44.9464	-123.2908	88.4	OR	DALLAS 2 NE
USC00340313	532.366	34.1922	-97.0858	265.8	OK	ARDMORE 3ENE MESONET
USC00022193	386.592	34.75	-112.0333	1031.1	AZ	TUZIGOOT NM
USC00317906	320.63599999999997	35.2667	-81.9333	302.1	NC	SHILOH 3 SSE
USC00229400	407.07800000000003	34.1583	-89.6311	94.5	MS	WATER VALLEY
USC00453320	4.20461	46.8008	-124.0864	3.0	WA	GRAYLAND
USC00203078	738.975	45.8981	-86.5483	199.0	MI	GARDEN CORNERS
USC00122814	875.044	39.2425	-87.3906	167.6	IN	FARMERSBURG TV-2
USC00206007	775.659	45.1322	-85.6472	227.4	MI	NORTHPORT 2W
USC00410955	888.345	35.65	-101.4	949.1	TX	BORGER
USC00369990	139.089	40.9	-76.2167	287.1	PA	ZION GROVE
USC00311222	26.0519	34.5322	-77.8639	10.1	NC	BURGAW 4 E
USC00488888	1131.19	43.7231	-108.6964	1679.4	WY	THERMOPOLIS 21WNW
USC00464264	212.537	39.4333	-79.5167	759.0	WV	HOPEMONT
USC00233043	906.198	38.4583	-91.7028	245.4	MO	FREEDOM
USC00092552	2.6489	31.3725	-81.4367	3.7	GA	DARIEN
USC00292677	802.454	32.5333	-103.9	1074.1	NM	DUVAL POTASH MINE
USW00003838	916.155	38.9833	-89.1667	163.1	IL	VANDALIA FAA AP
USC00235704	761.197	36.8619	-93.9619	420.6	MO	MONETT 4SW
USC00319704	221.11	36.3783	-79.2544	199.6	NC	YANCEYVILLE 4 SE
USC00056513	1019.74	38.6	-106.5333	2803.9	CO	PITKIN
USC00412228	380.832	32.8167	-96.7167	150.9	TX	DALLAS ARBORETUM
USC00029007	475.10699999999997	35.6667	-112.15	1830.0	AZ	VALLE AP
USC00331662	491.45300000000003	41.5	-81.6667	200.9	OH	CLEVELAND 2717 EUCLID
USC00184780	95.8484	39.4833	-77.7	128.0	MD	KEEDYSVILLE
USC00476360	1060.72	43.8619	-89.562	290.2	WI	OXFORD 6N
CA006065006	575.239	46.18	-82.02	198.0		MASSEY
USC00021870	320.597	32.0589	-109.8908	1274.1	AZ	COCHISE 4 SSE
CA005012080	1028.75	49.18	-101.27	469.0		PIERSON
USC00082915	23.0881	29.755	-81.5389	1.5	FL	FEDERAL POINT
USC00028895	519.135	36.2861	-113.0636	1455.4	AZ	TUWEEP
CA007026916	254.91099999999997	45.08	-73.38	49.0		ST BERNARD DE LACOLLE
USC00291883	1053.22	36.4594	-103.1997	1524.0	NM	CLAYTON 1 N
USC00417074	768.054	33.1869	-102.8281	1120.1	TX	PLAINS
USC00336498	530.925	38.9333	-83.4167	253.0	OH	PEEBLES 1 S
USC00270706	129.661	44.3064	-71.6575	359.7	NH	BETHLEHEM 2
USC00356254	175.205	43.5833	-122.05	1460.9	OR	ODELL LAKE WATER PAN
USC00316805	348.44599999999997	35.2719	-82.6475	667.5	NC	PISGAH FOREST 3 NE
USC00399442	1586.44	43.4978	-100.4794	664.5	SD	WOOD
USC00441687	0.179483	37.9167	-75.35	3.0	VA	CHINCOTEAGUE WR
USC00331515	636.288	39.1547	-84.6233	292.6	OH	CHEVIOT
USC00415742	269.173	29.81	-99.2497	521.8	TX	MEDINA 1NE
USC00357169	83.9178	42.9506	-123.3572	207.3	OR	RIDDLE
USC00487105	1333.38	42.4717	-106.8528	1803.8	WY	PATHFINDER DAM
USC00221111	280.20599999999996	33.2597	-88.5636	89.0	MS	BROOKSVILLE EXP STN
USC00054270	1055.78	39.0833	-106.6167	3200.4	CO	INDEPENDENCE PASS 5 SW
USC00095394	204.31400000000002	32.0306	-84.7753	147.8	GA	LUMPKIN 2 SE
USC00190759	93.155	42.1333	-72.9333	338.3	MA	BORDEN BROOK RSVR
USC00309533	368.74	42.5167	-78.05	350.8	NY	WISCOY 1 E
USC00445646	2.04144	37.7167	-76.55	6.1	VA	MOLLUSK 1 SW
USC00334258	474.32300000000004	41.6167	-81.3	228.0	OH	KIRTLAND-HOLDEN
USC00345870	674.45	35.2722	-97.9553	429.8	OK	MINCO 2SSW MESONET
USC00333500	330.531	39.6667	-80.8667	189.0	OH	HANNIBAL LOCKS AND DAM
CA005021220	933.597	49.03	-97.57	253.0		GRETNA (AUT)
USC00311700	182.03599999999997	35.7369	-79.0047	93.9	NC	CHATHAM WTP
USC00340312	540.712	34.2281	-97.2014	282.9	OK	ARDMORE 7WNW MESONET
CA007028700	201.33599999999998	45.77	-73.37	21.0		VERCHERES
USC00292700	938.705	36.5575	-105.2628	2523.7	NM	EAGLE NEST
USC00365686	197.794	39.7808	-79.0411	609.6	PA	MEYERSDALE 2 SSW
USC00322695	1191.71	46.6167	-97.6383	350.5	ND	ENDERLIN 2W
USC00392647	1552.93	44.3186	-102.4683	806.2	SD	ELM SPRINGS 3 ESE
USC00311221	30.8567	34.5494	-77.9719	15.2	NC	BURGAW 3W
USC00459185	165.217	45.8167	-121.4	627.9	WA	WHITE SALMON 8 NNE
USC00454154	276.314	46.2111	-119.1011	118.9	WA	KENNEWICK
USC00207832	884.0260000000001	43.6333	-85.5	253.6	MI	STANWOOD
USC00467110	413.54699999999997	38.9167	-82.0667	192.0	WV	POINT PLEASANT 6 NNE
USC00453184	161.625	46.0089	-121.2633	579.7	WA	GLENWOOD #2
USC00429368	921.4639999999999	39.5447	-110.6861	1645.9	UT	WELLINGTON 3 E
USC00247263	981.69	46.5333	-109.3442	1353.3	MT	RYEGATE 18 NNW
USC00349364	751.7080000000001	35.8578	-98.4139	466.3	OK	WATONGA
USC00027388	368.026	32.8333	-109.7167	885.1	AZ	SAFFORD
USC00036920	466.152	34.4744	-91.4172	60.4	AR	STUTTGART 9 ESE
USC00010178	262.564	33.1272	-88.155	59.4	AL	ALICEVILLE
USC00016218	126.762	31.5333	-85.6833	143.3	AL	OZARK 6 NNW
USC00470265	969.1619999999999	44.2769	-88.4378	241.4	WI	APPLETON
USC00448888	40.661	38.6811	-77.7678	152.4	VA	WARRENTON 3 SE
USC00196676	2.02927	42.0833	-70.2167	11.9	MA	PROVINCETOWN 3 NW
USC00419214	296.07099999999997	32.4	-95.2667	149.0	TX	TYLER 5 NE
USC00206220	796.477	46.8342	-89.2075	240.8	MI	ONTONAGON 6 SE
USC00332791	610.431	41.0461	-83.6622	234.1	OH	FINDLAY WPCC
USC00449263	106.99600000000001	38.8969	-78.4678	205.7	VA	WOODSTOCK 2 NE
USC00142430	829.9639999999999	37.2775	-95.7769	258.8	KS	ELK CITY LAKE
USC00309000	375.829	43.9761	-75.8753	151.5	NY	WATERTOWN
USC00042572	153.059	41.2167	-122.2667	737.9	CA	DUNSMUIR
USC00248569	1255.24	47.88	-105.3686	696.2	MT	VIDA 6 NE
USC00026180	631.0319999999999	36.9208	-111.4483	1301.5	AZ	PAGE
USC00413614	355.305	31.4403	-98.5903	459.3	TX	GOLDTHWAITE 1 WSW
USC00121197	715.048	39.05	-85.55	223.1	IN	BUTLERVILLE 2 WNW
USC00405332	597.812	36.3775	-85.3364	297.2	TN	LIVINGSTON RADIO WLIV
USC00231600	1023.79	39.5253	-91.645	214.0	MO	CLARENCE CANNON DAM
USC00150630	729.431	37.9161	-85.6572	167.6	KY	BERNHEIM FOREST
USC00111743	1017.02	40.1375	-88.9675	213.4	IL	CLINTON 1SSW
USC00155834	725.579	37.2792	-86.2492	176.8	KY	NOLIN RIVER LAKE
USW00003889	530.3480000000001	37.5908	-83.3131	415.7	KY	JACKSON
USC00049040	232.535	39.3181	-120.145	1798.3	CA	TRUCKEE-TAHOE AP DIST
USC00052761	1227.06	40.3689	-105.5108	2372.9	CO	ESTES PARK 1 SSE
USC00194744	11.2308	42.5947	-71.0208	27.4	MA	MIDDLETON
USC00367902	150.458	41.4167	-75.6667	245.1	PA	SCRANTON
USC00252629	1454.57	42.1667	-100.0167	808.0	NE	ELSMERE 9 ENE
USC00424665	747.7239999999999	38.65	-112.3833	2638.0	UT	KIMBERLY
USC00240739	1323.16	45.0983	-105.3381	1014.7	MT	BIDDLE
USW00024017	1567.28	42.8375	-103.0953	1011.3	NE	CHADRON MUNI AP
USC00187230	6.0804	39.6292	-76.0847	91.4	MD	PORT DEPOSIT 2 NE
USC00286055	12.2207	40.4719	-74.4364	26.2	NJ	NEW BRUNSWICK 3 SE
USC00460710	136.149	39.6167	-78.2167	223.1	WV	BERKELEY SPRINGS
USC00111835	1062.7	41.7061	-89.1003	275.8	IL	COMPTON 1 NW
USC00251560	1291.7	41.1156	-98.0064	516.6	NE	CENTRAL CITY
USC00021634	640.742	36.15	-109.5333	1690.1	AZ	CHINLE
USC00427846	955.2819999999999	40.6008	-111.5842	2664.0	UT	SILVER LAKE BRIGHTON
USC00375110	0.8888379999999999	41.4333	-71.4667	6.7	RI	NARRAGANSETT PIER
USC00259513	1260.48	40.9153	-97.5997	491.6	NE	YORK 3N
USC00344055	755.905	36.0942	-97.835	357.8	OK	HENNESSEY 4 ESE
USC00264439	367.30199999999996	36.0469	-115.1847	693.4	NV	LAS VEGAS WFO
USC00363451	261.35200000000003	39.7833	-79.9167	243.8	PA	GRAYS LANDING
USW00024057	1278.93	41.8056	-107.1997	2053.1	WY	RAWLINS MUNI AP
USC00134735	1433.69	42.7817	-96.1458	364.2	IA	LE MARS
USC00390198	1326.39	45.4136	-97.9069	426.7	SD	ANDOVER
USC00394834	1470.76	44.3533	-103.7714	1630.7	SD	LEAD
USC00247292	653.591	48.7383	-113.4294	1389.9	MT	ST MARY
USC00091908	492.102	34.9203	-85.2711	238.4	GA	CHICKAMAUGA PK LARC
USC00200489	759.1360000000001	46.7833	-88.4833	244.1	MI	BARAGA 1 N
USC00265605	319.496	39.8333	-119.35	1189.9	NV	NIXON
USC00148495	1124.75	39.0147	-99.8722	745.2	KS	WAKEENEY
USC00198580	124.835	42.6167	-72.55	57.9	MA	TURNERS FALLS
USC00132864	1260.92	42.8503	-91.8158	344.4	IA	FAYETTE
USC00297195	540.89	34.1467	-108.5086	2356.1	NM	QUEMADO LAKE ESTATES
USC00052803	1042.97	37.0333	-102.0667	1090.0	CO	EVERSOLL RCH
USC00290404	922.571	36.3667	-105.3	2631.0	NM	ANGEL FIRE 2 S
USC00010655	448.212	34.6892	-86.8819	183.8	AL	BELLE MINA 2 N
USC00489479	1039.34	44.4667	-109.5	1749.6	WY	WAPITI 4 W
CA004031999	947.564	49.65	-109.517	1271.0	SK	CYPRESS HILLS PARK
USC00320639	1319.88	46.8833	-103.1833	793.1	ND	BELFIELD 1 SW
USC00184485	8.73775	38.6167	-76.6167	49.1	MD	HUNTINGTOWN
USC00053005	1268.84	40.6147	-105.1314	1525.2	CO	FT COLLINS
USC00168941	14.9923	29.91	-90.0342	3.0	LA	TERRYTOWN 3S
USC00134963	1212.14	41.8564	-90.93	217.9	IA	LOWDEN
USC00419916	367.60699999999997	33.3042	-94.1728	86.0	TX	WRIGHT PATMAN DM & LK
USC00081978	36.4656	29.4292	-81.5158	16.2	FL	CRESCENT CITY
USC00355505	211.889	42.05	-121.6333	1243.9	OR	MERRILL 2 NW
USC00291813	953.959	36.4661	-104.9456	1993.4	NM	CIMARRON 4 SW
USW00023166	449.009	35.2	-111.6667	2110.1	AZ	FLAGSTAFF WB CITY
USC00393302	1419.83	45.0136	-100.2175	565.1	SD	GETTYSBURG 13W
CA007042749	2.6350700000000002	49.32	-67.62	30.0		GODBOUT
CA007027540	269.653	45.22	-73.85	38.0		STE MARTINE
USC00084620	66.7309	28.3	-81.4167	21.0	FL	KISSIMMEE
USC00240912	1018.74	47.2	-108.6667	1068.0	MT	BLAKESLEE
USC00291927	720.819	32.9667	-105.75	2688.6	NM	CLOUDCROFT
USC00084198	2.35398	26.55	-80.05	3.0	FL	HYPOLUXO
USW00023012	1203.6	39.7167	-104.9	1645.0	CO	DENVER LOWRY AFB
USC00258395	1202.23	40.6661	-96.1892	335.3	NE	SYRACUSE
USC00153382	589.431	37.4	-83.95	381.0	KY	GRAY HAWK
USC00381249	336.856	35.1167	-82.6333	951.9	SC	CAESARS HEAD
USC00356252	181.72799999999998	43.5492	-121.9639	1463.0	OR	ODELL LAKE-EAST
USC00419754	81.1487	30.5164	-94.4383	61.0	TX	WILDWOOD
USC00054076	1134.63	38.0494	-102.1236	1033.3	CO	HOLLY
USC00267358	315.274	38.95	-118.8167	1257.0	NV	SCHURZ
USC00212476	1230.07	46.0108	-95.8756	405.4	MN	ELBOW LAKE 5 E
USC00154955	736.311	38.2778	-85.7917	134.1	KY	LOUISVILLE MCALPINE
USC00255590	1456.58	41.9481	-103.7008	1243.6	NE	MITCHELL 5E
USC00187325	5.82036	38.55	-76.5833	43.0	MD	PRINCE FREDERICK 1 N
USC00483045	1243.21	41.1833	-106.6167	2250.9	WY	ENCAMPMENT 10 ESE
USC00427931	923.8810000000001	41.9667	-112.7167	1389.9	UT	SNOWVILLE
USC00027563	384.048	32.3333	-109.2667	1100.9	AZ	SAN SIMON 5 NW
USC00111836	1047.55	40.6211	-89.2414	193.5	IL	CONGERVILLE 2NW
USC00269229	291.844	38.9992	-119.1575	1335.0	NV	YERINGTON
USW00013850	192.255	32.3333	-86.9833	50.0	AL	CRAIG AFB
USC00143554	1115.29	38.6003	-100.6197	868.7	KS	HEALY
USC00196486	0.302625	41.9819	-70.6961	13.7	MA	PLYMOUTH-KINGSTON
USC00282644	3.15295	40.6667	-74.2333	11.9	NJ	ELIZABETH
USW00024219	189.929	45.6194	-121.1661	71.6	WA	THE DALLES MUNI AP
USC00390834	1358.63	45.4522	-99.6533	611.1	SD	BOWDLE
USC00259510	1251.97	40.8678	-97.5922	490.7	NE	YORK
USC00326195	1017.63	48.5167	-98.9167	467.0	ND	MUNICH 1 SSW
USC00359316	201.229	43.6825	-121.6875	1328.3	OR	WICKIUP DAM
USC00421792	732.81	38.6	-112.5833	1827.0	UT	COVE FT
USC00107689	907.166	43.6758	-111.9125	1489.9	ID	RIGBY
USC00417921	693.385	31.7833	-104.9	1186.0	TX	SALT FLAT 10 ENE
USC00211465	1200.02	44.8	-93.5833	219.5	MN	CHASKA
USC00194449	27.3773	42.05	-71.2	43.0	MA	MANSFIELD
USC00352697	157.361	45.0767	-121.9714	670.6	OR	ESTACADA 24 SE
USC00318492	436.70300000000003	35.4478	-83.9389	338.3	NC	TAPOCO
